,EXP_DATE,EFF_DATE,CORP_NAME,TRADE_NAME,LICENSEE,TAXKEY_NUMBER,HOUSE_NR,SDIR,STREET,STTYPE,ALDERMANIC_DISTRICT,POLICE_DISTRICT,LIC_TYPE,License Type Full Name,TOT_CAP,ROOM_CAP,TAXKEY,CITY,LAT,LON
654,3/14/2020,2/5/2019,Howell Avenue ES Lodging Associates LLC,Home 2 Suites - Milwaukee Airport,"Ashley D Morrow, Agt",6730001000.0,5880,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,,,6730001000,"Milwaukee, WI",,
655,9/30/2020,9/4/2019,"AIRPORT LOUNGE, INC",AIRPORT LOUNGE,"GEORGE C TSITSOS, Agt",6720312000.0,5881,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,237.0,,6720312000,"Milwaukee, WI",,
656,7/8/2020,7/9/2019,"HOWELL AVE FOS LODGING ASSOC, LLC",HILTON GARDEN INN-MILW AIRPORT,"MATTHEW J LANDGRAF, Agt",6730002000.0,5890,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,120.0,,6730002000,"Milwaukee, WI",,
657,6/30/2020,6/18/2019,LANDMARK 1850 INN,LANDMARK 1850 INN,"JOSEPH G HALSER, III, SP",6879999000.0,5905,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,150.0,"inside 99
patio 51",6879999000,"Milwaukee, WI",,
658,3/25/2020,2/26/2019,THE TERMINAL,THE TERMINAL,"JOSEPH G HALSER, III, SP",6879998111.0,5917,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,300.0,,6879998111,"Milwaukee, WI",,
659,2/29/2020,2/5/2019,PITCH'S LOUNGE & RESTAURANT,PITCH'S LOUNGE & RESTAURANT,"PETER F PICCIURRO, SP",3540690000.0,1801,N,HUMBOLDT,AV,3.0,1.0,BTAVN,Class B Tavern License,130.0,,3540690000,"Milwaukee, WI",,
660,6/30/2020,6/18/2019,THE HIDEOUT CORP OF MILWAUKEE,SCAFFIDI'S HIDEOUT,"RICK SCAFFIDI, Agt",3540623000.0,1837,N,HUMBOLDT,AV,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3540623000,"Milwaukee, WI",,
661,5/24/2020,5/7/2019,Stubby's Gastrogrub LLC,Stubby's Gastrogrub & Beer Bar,"BRADLEY H TODD, Agt",3540412100.0,2060,N,HUMBOLDT,AV,3.0,5.0,BTAVN,Class B Tavern License,410.0,294,3540412100,"Milwaukee, WI",,
662,2/9/2020,2/6/2019,"Mondo Brothers Market, LLC",Milwaukee Beer Bistro,"RUSSELL R DAVIS, Agt",3159966110.0,2730,N,HUMBOLDT,BL,3.0,5.0,BTAVN,Class B Tavern License,198.0,"West Dining Room - 99, East & Banquet Hall - 99",3159966110,"Milwaukee, WI",,
663,11/1/2020,10/16/2019,"Hampshire Foods, Inc",Sala,"TERESA A Warsh, Agt",2780050000.0,2611,E,Hampshire,ST,3.0,1.0,BTAVN,Class B Tavern License,,,2780050000,"Milwaukee, WI",,
664,7/23/2020,7/9/2019,Aliota Management LLC,Aliota's Pub & Grill,"John S Aliota, Agt",2420223100.0,261,E,Hampton,AV,6.0,5.0,BTAVN,Class B Tavern License,80.0,,2420223100,"Milwaukee, WI",,
665,11/4/2020,10/15/2019,Hampton Beer & Food LLC,PK'S Pantry,"Nikhilkumar Patel, Agt",2219992110.0,10707,W,Hampton,AV,5.0,4.0,ALIQR,Class A Retailer's Intoxicating Liquor License,,,2219992110,"Milwaukee, WI",,
666,11/4/2020,10/15/2019,Hampton Beer & Food LLC,PK'S Pantry,"Nikhilkumar Patel, Agt",2219992110.0,10707,W,Hampton,AV,5.0,4.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,2219992110,"Milwaukee, WI",,
667,4/23/2020,9/24/2019,Multani Food Market LLC,Multani Food Market,"Manpreet Singh, Agt",2320904100.0,1951,W,Hampton,AV,1.0,7.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,2320904100,"Milwaukee, WI",,
668,4/8/2020,3/28/2019,ABC Estabrook Inc,Estabrook Beer Garden,"HANS WEISSGERBER, III, Agt",2420218100.0,435,W,Hampton,AV,6.0,5.0,CWINE,Class C Wine Retailer's License,,,2420218100,"Milwaukee, WI",,
669,4/8/2020,3/26/2019,ABC Estabrook Inc,Estabrook Beer Garden,"HANS WEISSGERBER, III, Agt",2420218100.0,435,W,Hampton,AV,6.0,5.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,2420218100,"Milwaukee, WI",,
670,12/4/2019,1/14/2019,4616 Stark INC.,Stark Foods II,"CHARNJIT KAUR, Agt",2090655110.0,4616,W,Hampton,AV,1.0,7.0,ALQML,Class A Malt & Class A Liquor License,,,2090655110,"Milwaukee, WI",,
671,6/19/2020,5/29/2019,Toor Stores LLC,Jack's Liquor,"Davinder S Toor, Agt",2281541000.0,5009,W,Hampton,AV,7.0,7.0,ALQML,Class A Malt & Class A Liquor License,,,2281541000,"Milwaukee, WI",,
672,3/29/2020,3/26/2019,II Life Bar LLC,II Life Bar,"TIPHANNIE M ROBY, Agt",2100528000.0,5334,W,Hampton,AV,1.0,7.0,BTAVN,Class B Tavern License,,,2100528000,"Milwaukee, WI",,
673,5/14/2020,4/16/2019,"Mader's German Restaurant, Inc",Klement's Sausage Garden,"DANIEL J HAZARD, Agt",3959999112.0,200,N,Harbor,DR,4.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3959999112,"Milwaukee, WI",,
674,11/5/2020,11/6/2019,"SH Firehouse, LLC",Story Hill Firehouse,"Janelle Meyer-Brown, Agt",4040610100.0,407,N,Hawley,RD,10.0,3.0,BTAVN,Class B Tavern License,,,4040610100,"Milwaukee, WI",,
675,5/23/2020,5/7/2019,"Cheese Mart, Inc",Wisconsin Cheese Mart,"KENNETH J MC NULTY, Agt",3610539110.0,215,W,Highland,AV,4.0,1.0,BTAVN,Class B Tavern License,133.0,,3610539110,"Milwaukee, WI",,
676,3/27/2020,3/28/2019,"Wisconsinbly Holdings, LLC",Drink Wisconsinbly Pub,"John R Casanova, Agt",3922982000.0,320,W,Highland,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3923022000,"Milwaukee, WI",,
677,12/4/2019,12/5/2018,Taqueria El Toro LLC,Taqueria El Toro LLC,"Toribio Perez Martinez, Agt",4620636100.0,551,W,Historic Mitchell,ST,12.0,2.0,BTAVN,Class B Tavern License,94.0,,4620636100,"Milwaukee, WI",,
678,10/9/2020,10/10/2019,"Apple Hospitality Group, LLC",Applebee's Neighborhood Grill & Bar,"Isaiah J Baker, Agt",5370712000.0,270,W,Holt,AV,14.0,6.0,BTAVN,Class B Tavern License,390.0,,5370712000,"Milwaukee, WI",,
679,5/17/2020,5/7/2019,Four Gems LLC,Holton Liquor & Food,"MOHAMMAD F NAZER, Agt",3211237000.0,2301,N,Holton,ST,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,3211237000,"Milwaukee, WI",,
680,7/9/2020,7/10/2019,AHM Freedom LLC,Freedom Grocery,"Sam S Sabri, Agt",3140998000.0,2909,N,Holton,ST,6.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3140998000,"Milwaukee, WI",,
681,12/14/2019,12/4/2018,Harman Liquor LLC,Hopkins Liquor & Food Mart,"SUKHJINDER SINGH, Agt",3111522000.0,1646,W,Hopkins,ST,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,3111522000,"Milwaukee, WI",,
682,2/29/2020,4/22/2019,Y&A LLC,Mothers Food and Liquor,"ADEL H KHEIRIEH, Agt",2851832000.0,2438,W,Hopkins,ST,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,2851832000,"Milwaukee, WI",,
683,1/18/2020,1/14/2019,Freez Food Mart LLC,Freez Food Mart,"Jehad A Fares, Agt",2851238000.0,2526,W,Hopkins,ST,6.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,2851238000,"Milwaukee, WI",,
684,2/9/2020,7/30/2019,Botanas II LLC,Botanas II,"MARTHA Navejar, Agt",5821101100.0,1421,E,Howard,AV,14.0,6.0,BTAVN,Class B Tavern License,360.0,,5821101100,"Milwaukee, WI",,
685,12/20/2019,11/27/2018,Lucky Lanes LLC,Lucky Lanes,"Thomas L Schweiger, Agt",5550302100.0,5014,W,Howard,AV,11.0,6.0,BTAVN,Class B Tavern License,149.0,,5550302100,"Milwaukee, WI",,
686,7/8/2020,8/7/2019,Harvinder Inc.,Sam's Mini Mart,"HARVINDER KAUR, Agt",5560358100.0,5126,W,Howard,AV,11.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5560358100,"Milwaukee, WI",,
687,4/9/2020,3/26/2019,"CIAO CUCINA, LLC",CAFE LULU,"SARAH F JONAS, Agt",4660813000.0,2261,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,189.0,50 - cafe & 139 - tavern,4660813000,"Milwaukee, WI",,
688,5/13/2020,5/14/2019,Radbat LLC,Littleduck Kitchen & Catering,"Melissa R Buchholz, Agt",4990030112.0,2301,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,,,4990030112,"Milwaukee, WI",,
689,7/30/2020,7/9/2019,"Guanajuato Mexican Restaurant, LLC",Guanajuato Mexican Restaurant,"CAROLINA GAMINO, Agt",4992151000.0,2317,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,,,4992151000,"Milwaukee, WI",,
690,1/21/2020,1/22/2019,Lazy Susan MKE Inc,Lazy Susan MKE,"AMANDA J DIXON, Agt",4991222000.0,2376,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,80.0,,4991222000,"Milwaukee, WI",,
691,7/29/2020,7/9/2019,Three Sheets LLC,The Stone,"SHAWN T LEET, Agt",4991263000.0,2422,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,80.0,,4991263000,"Milwaukee, WI",,
692,12/10/2019,12/6/2018,"THE BUBBLER, LLC",THE BUBBLER,"THERESA L BASHAW, Agt",5380205100.0,3158,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,120.0,,5380205100,"Milwaukee, WI",,
693,12/17/2019,3/27/2019,"Dale and Carrie, LLC",Dale Z's,"Dale J Zbieranek, Agt",5489902000.0,3585,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,79.0,,5489902000,"Milwaukee, WI",,
694,2/29/2020,2/27/2019,Gingerz Sportz Pub LLC,Gingerz Sportz Pub and Grill,"MARY M NILAND, Agt",5800904100.0,3915,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,180.0,,5800904100,"Milwaukee, WI",,
695,2/6/2020,1/14/2019,Sokolowski Enterprize LLC,Jerseys Pub & Grill,"TODD G SOKOLOWSKI, Agt",5810203110.0,4024,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,180.0,,5810203110,"Milwaukee, WI",,
696,9/23/2020,9/25/2019,Iron Grate BBQ Co. LLC,Iron Grate BBQ Co.,"Aaron S Patin, Agt",5800219000.0,4125,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,49.0,,5800219000,"Milwaukee, WI",,
697,7/29/2020,7/30/2019,"Marsel's Pizzeria, Inc",Marsel's Pizzeria,"Marsel Feto, Agt",5810622000.0,4252,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,,,5810622000,"Milwaukee, WI",,
698,9/8/2020,9/9/2019,LB LLC,On The Clock,"ROBERT J KRAUSE, Agt",5950811000.0,4301,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,80.0,,5950811000,"Milwaukee, WI",,
699,7/12/2020,7/10/2019,Sasas Hospitality LLC,Best Western Plus Milwaukee Airport,"Aaron Lorch, Agt",6410033100.0,5105,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,500.0,,6410033100,"Milwaukee, WI",,
700,5/23/2020,5/8/2019,The Bowery Group LLC,The Red Zone-Milwaukee,"Roger William Hein, Agt",6879978110.0,6247,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,,,6879978110,"Milwaukee, WI",,
701,6/20/2020,6/26/2019,View MKE LLC,View MKE,"Carl Tomich, Agt",3531453100.0,1818,N,Hubbard,ST,6.0,5.0,BTAVN,Class B Tavern License,,,3531453100,"Milwaukee, WI",,
702,2/21/2020,1/15/2019,"Fink's of Milwaukee, Inc",Fink's,"KRISTYN A Eitel, Agt",3540604000.0,1875,N,Humboldt,AV,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3540604000,"Milwaukee, WI",,
703,2/26/2020,3/8/2019,Tha Circle LLC,Tha Circle,"Christina L Carter, Agt",3540506100.0,2221,N,Humboldt,AV,6.0,5.0,BTAVN,Class B Tavern License,,,3540506100,"Milwaukee, WI",,
704,5/20/2020,5/9/2019,Sip & Purr LLC,Sip & Purr Cat Cafe,"Katherine E McHugh, Agt",,2021,E,Ivanhoe,PL,3.0,0.0,BTAVN,Class B Tavern License,,,0,"Milwaukee, WI",,
705,10/11/2020,9/25/2019,"LANDFALL II, LLC",POINTS EAST PUB,"LORI A HASSETT, Agt",3921775100.0,1501,N,JACKSON,ST,3.0,1.0,BTAVN,Class B Tavern License,160.0,,3921775100,"Milwaukee, WI",,
706,10/30/2020,10/15/2019,"SANFORD RESTAURANT, INC",SANFORD RESTAURANT,"Justin L Aprahamian, Agt",3921764000.0,1547,N,JACKSON,ST,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3921764000,"Milwaukee, WI",,
707,11/17/2020,11/18/2019,Lazo Brothers LLC,Lazo's Taco Shack,"Flor Lazo, Agt",3981204100.0,641,N,JAMES LOVELL,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3981204100,"Milwaukee, WI",,
708,6/30/2020,6/18/2019,THE MILWAUKEE CLUB,THE MILWAUKEE CLUB,"RICHARD H ROEHRBORN, Agt",3920842110.0,706,N,JEFFERSON,ST,4.0,1.0,BTAVN,Class B Tavern License,180.0,,3920842110,"Milwaukee, WI",,
709,10/20/2020,10/21/2019,"HDS 777, LLC",The Sofie,"DAVID J SAFINA, Agt",3920814000.0,777,N,JEFFERSON,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3920814000,"Milwaukee, WI",,
710,9/26/2020,9/4/2019,WELLS-JEFFERSON CORPORATION,TAYLOR'S,"DANIEL R TAYLOR, Agt",,795,N,JEFFERSON,ST,4.0,1.0,BTAVN,Class B Tavern License,160.0,,3920811000,"Milwaukee, WI",,
711,6/30/2020,6/18/2019,MI-KEY'S (MILWAUKEE) LLC,MI-KEY'S,"Joseph S Mc Lean, Agt",3921391210.0,811,N,JEFFERSON,ST,4.0,1.0,BTAVN,Class B Tavern License,235.0,,3921391210,"Milwaukee, WI",,
712,6/30/2020,6/18/2019,"ELSA'S ON THE PARK, LTD",ELSA'S ON THE PARK,"KARL R KOPP, Agt",,833,N,JEFFERSON,ST,4.0,1.0,BTAVN,Class B Tavern License,100.0,,3921389000,"Milwaukee, WI",,
713,6/28/2020,6/18/2019,"SORFCO, LTD",THE KNICK,"ELIAS G CHEDID, Agt",,1030,E,JUNEAU,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3601091110,"Milwaukee, WI",,
714,9/15/2020,9/4/2019,"THE HARP IRISH PUB, INC",THE HARP,"ROBERT C SCHMIDT, JR, Agt",3921183100.0,113,E,JUNEAU,AV,4.0,1.0,BTAVN,Class B Tavern License,325.0,"160 inside, 165 patio",3921183100,"Milwaukee, WI",,
715,10/17/2020,9/24/2019,"BREW CITY BAR B Q, INC",TRINITY THREE IRISH PUBS,"ROBERT C SCHMIDT, JR, Agt",,125,E,JUNEAU,AV,4.0,1.0,BTAVN,Class B Tavern License,833.0,,3921187110,"Milwaukee, WI",,
716,11/25/2020,11/6/2019,"KEN ELLIOT'S, INC",SCOOTERS PUB / DUKES ON WATER,"JAMES A BAADE, Agt",,150,E,JUNEAU,AV,3.0,1.0,BTAVN,Class B Tavern License,400.0,,3922141000,"Milwaukee, WI",,
717,5/19/2020,5/7/2019,Milwaukee School of Engineering,Milwaukee School of Engineering,"Darryl L Anderson, Agt",,233,E,JUNEAU,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3922561110,"Milwaukee, WI",,
718,6/18/2020,5/29/2019,"DJ ENTERPRISES I, INC",GRACE CENTER,"JOAN M GROH, Agt",3922124110.0,250,E,JUNEAU,AV,3.0,1.0,BTAVN,Class B Tavern License,330.0,,3922124110,"Milwaukee, WI",,
719,6/15/2020,5/29/2019,"ASTOR RESTAURANT, LLC",ASTOR STREET BAR & GRILLE,"JAMES A CADD, Agt",,920,E,JUNEAU,AV,4.0,1.0,BTAVN,Class B Tavern License,240.0,,3600484110,"Milwaukee, WI",,
720,9/23/2020,9/24/2019,Good City Brewing LLC,Good City Brewing,"David C Dupee, Agt",3923021000.0,333,W,JUNEAU,AV,4.0,1.0,CWINE,Class C Wine Retailer's License,,,3923021000,"Milwaukee, WI",,
721,11/23/2020,11/5/2019,Sodexo Magic LLC,Sodexo - Harley Davidson,"Rachel E Telschow, Agt",3660138112.0,3700,W,JUNEAU,AV,15.0,3.0,BTAVN,Class B Tavern License,,,3660138112,"Milwaukee, WI",,
722,11/23/2019,11/8/2018,Sodexo Magic LLC,Sodexo - Harley Davidson,"Rachel E Telschow, Agt",3660138112.0,3700,W,JUNEAU,AV,15.0,3.0,BTAVN,Class B Tavern License,,,3660138112,"Milwaukee, WI",,
723,7/22/2020,7/9/2019,"Bollywood Grill, LLC",Bollywood Grill,"MANJIT SINGH, Agt",3921438110.0,1028,N,Jackson,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3921438110,"Milwaukee, WI",,
724,2/10/2020,2/11/2019,Camp Bar Inc,Campsite 131,"Paul C Hackbarth, Agt",4290431000.0,131,N,Jackson,ST,4.0,1.0,BTAVN,Class B Tavern License,,,4290431000,"Milwaukee, WI",,
725,10/28/2020,10/16/2019,Craft Culture LLC,Interval,"Steven J Westerhausen, Agt",3600028000.0,1600,N,Jackson,ST,3.0,1.0,BTAVN,Class B Tavern License,,,3600028000,"Milwaukee, WI",,
726,4/17/2020,4/18/2019,High Note Inc,The High Note Karaoke Lounge,"Evan R DuQuaine, Agt",3981204100.0,645,N,James Lovell,ST,4.0,1.0,BTAVN,Class B Tavern License,49.0,,3981204100,"Milwaukee, WI",,
727,7/30/2020,7/25/2019,746JAMESLOVELLBAR LLC,Stella's,"STEPHEN G GILBERTSON, Agt",3611716000.0,746,N,James Lovell,ST,4.0,1.0,BTAVN,Class B Tavern License,,"49 inside, 30 patio",3611716000,"Milwaukee, WI",,
728,2/15/2020,6/5/2019,STEE V GEE LLC,Sportclub Nomad,"MICHAEL J EITEL, Agt",3930931000.0,750,N,Jefferson,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3930931000,"Milwaukee, WI",,
729,5/25/2020,5/7/2019,"12AM Management Group, LLC",Plum Lounge,"MAZEN G MUNA, Agt",3930931000.0,780,N,Jefferson,ST,4.0,1.0,BTAVN,Class B Tavern License,240.0,,3930931000,"Milwaukee, WI",,
730,7/11/2020,7/11/2019,"M G Muna Enterprises II, LLC",The Dogg Haus & Taco Bar,"MAZEN G MUNA, Agt",3930931000.0,782,N,Jefferson,ST,4.0,1.0,BTAVN,Class B Tavern License,150.0,,3930931000,"Milwaukee, WI",,
731,2/7/2020,1/14/2019,"The Belmont Tavern, Inc",The Belmont Tavern,"MICHAEL J VITUCCI, Agt",3920833110.0,784,N,Jefferson,ST,4.0,1.0,BTAVN,Class B Tavern License,160.0,,3920833110,"Milwaukee, WI",,
732,3/31/2020,7/12/2019,VICE MANAGEMENT INC.,Bad Genie,"RYAN T BONEN, Agt",3920812000.0,787,N,Jefferson,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3920812000,"Milwaukee, WI",,
733,7/24/2020,7/9/2019,"Art's Performing Center, LLC",Silk on Water,"SCOTT A KRAHN, Agt",3922143000.0,144,E,Juneau,AV,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3922143000,"Milwaukee, WI",,
734,5/20/2020,5/7/2019,"Carson's Ribs of Milwaukee, LLC",Carson's,"RICHARD J BARRETT, Agt",3612101000.0,301,W,Juneau,AV,4.0,1.0,BTAVN,Class B Tavern License,150.0,,3612101000,"Milwaukee, WI",,
735,7/8/2020,7/9/2019,"MKE Hotel, LLC",Hyatt Place - Milwaukee Downtown,"Angel Rivera, Agt",3620601000.0,800,W,Juneau,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3620601000,"Milwaukee, WI",,
736,9/23/2020,9/4/2019,Best Place at Pabst LTD,Best Place at the Pabst,"JAMES C HAERTEL, Agt",3910751000.0,915,W,Juneau,AV,4.0,1.0,BTAVN,Class B Tavern License,868.0,,3910751000,"Milwaukee, WI",,
737,7/6/2020,6/21/2019,Hideaway Tavern LLC,The Hideaway Tavern,"BINYOTI F AMUNGWAFOR, Agt",1529980110.0,9000,W,KAUL,AV,2.0,4.0,BTAVN,Class B Tavern License,80.0,,1529980110,"Milwaukee, WI",,
738,6/11/2020,6/21/2019,"The Milwaukee Filling Station, Inc",The Riverwest Filling Station,"Bryan A Atinsky, Agt",2810701110.0,701,E,KEEFE,AV,3.0,5.0,BTAVN,Class B Tavern License,80.0,,2810701110,"Milwaukee, WI",,
739,6/30/2020,6/20/2019,CASPAR'S LOUNGE,CASPAR'S LOUNGE,"LUTHER BROWN, SP",2842003000.0,1300,W,KEEFE,AV,6.0,5.0,BTAVN,Class B Tavern License,60.0,,2842003000,"Milwaukee, WI",,
740,5/31/2020,5/9/2019,"Axe MKE, Inc",Axe MKE,"Marla R Poytinger, Agt",3560282000.0,1924,E,KENILWORTH,PL,3.0,1.0,BTAVN,Class B Tavern License,,,3560282000,"Milwaukee, WI",,
741,11/14/2020,10/15/2019,Mari Corp,Merge,"Jongsoo Kim, Agt",3560279000.0,1932,E,KENILWORTH,PL,3.0,1.0,BTAVN,Class B Tavern License,99.0,,3560279000,"Milwaukee, WI",,
742,7/5/2020,6/20/2019,"MARCUS HOTELS HOSPITALITY, LLC",Saint Kate-The Arts Hotel,"Margaret E Williams-Smith, Agt",,139,E,KILBOURN,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3922352000,"Milwaukee, WI",,
743,12/20/2019,7/9/2019,WOMANS CLUB OF WISCONSIN,WOMANS CLUB OF WISCONSIN,"Leah M Potrykus, Agt",3921630000.0,813,E,KILBOURN,AV,4.0,1.0,BTAVN,Class B Tavern License,500.0,,3921630000,"Milwaukee, WI",,
744,5/14/2020,4/16/2019,"NOBLE BEVERAGE MANAGEMENT, LLC",HYATT REGENCY MILWAUKEE,"David F Jones, Agt",3610603116.0,333,W,KILBOURN,AV,4.0,1.0,BTAVN,Class B Tavern License,930.0,,3610603116,"Milwaukee, WI",,
745,6/30/2020,6/18/2019,"MAJOR GOOLSBY'S, INC",MAJOR GOOLSBY'S,"PATRICK J MURPHY, Agt",3610571100.0,340,W,KILBOURN,AV,4.0,1.0,BTAVN,Class B Tavern License,400.0,,3610571100,"Milwaukee, WI",,
746,7/26/2020,7/9/2019,"BOTTLE MILWAUKEE, LLC",THE BOTTLE MILWAUKEE,"TONY D WOJTECKI, Agt",4620806000.0,1753,S,KINNICKINNIC,AV,12.0,2.0,BTAVN,Class B Tavern License,99.0,,4620806000,"Milwaukee, WI",,
747,6/19/2020,6/4/2019,Lost Whale Enterprises LLC,Lost Whale,"Richard W Duval, Agt",4660601000.0,2151,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,,,4660601000,"Milwaukee, WI",,
748,9/19/2020,9/10/2019,"AA Entertainment, LLC",The Backyard,"Sam J Leaf, Agt",4660602000.0,2155,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,160.0,"80 capacity indoors, 80 capacity beer garden w/porta potties",4660602000,"Milwaukee, WI",,
749,8/28/2020,8/29/2019,RED BRICK - BAYVIEW LLC,RED BRICK Pizza Kitchen Cafe,"Jason M Vermeulen, Agt",4661661000.0,2202,S,KINNICKINNIC,AV,14.0,6.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,4661661000,"Milwaukee, WI",,
750,8/28/2020,8/29/2019,RED BRICK - BAYVIEW LLC,RED BRICK Pizza Kitchen Cafe,"Jason M Vermeulen, Agt",4661661000.0,2202,S,KINNICKINNIC,AV,14.0,6.0,CWINE,Class C Wine Retailer's License,,,4661661000,"Milwaukee, WI",,
751,10/24/2020,10/15/2019,Sabor Tropical LLC,Sabor Tropical Latin Inspired Kitchen & Lounge,"Carmen Munoz, Agt",4661551000.0,2258,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,,,4661551000,"Milwaukee, WI",,
752,6/30/2020,6/18/2019,DRI 5 BAYVIEW LLC,CAFE CENTRAAL,"ERIC G WAGNER, Agt",5001042000.0,2306,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,261.0,,5001042000,"Milwaukee, WI",,
753,6/14/2020,5/29/2019,"SUMO, LLC",THE HIGHBURY PUB,"JOSEPH R KATZ, Agt",5001043000.0,2322,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,80.0,,5001043000,"Milwaukee, WI",,
754,2/26/2020,2/8/2019,NEVADA PRODUCTIONS LLC,THE TONIC TAVERN,"PAUL U JONAS, Agt",4991232000.0,2335,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,99.0,,4991232000,"Milwaukee, WI",,
755,7/12/2020,6/18/2019,"HIGGSKI, INC",BAY VIEW BOWL,"MICHAEL S KOSINSKI, Agt",,2416,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,160.0,,4991888000,"Milwaukee, WI",,
756,9/24/2020,9/4/2019,"SIEGEL LIQUOR, INC",SIEGEL LIQUOR,"AMARJIT S VIRK, Agt",4992047000.0,2632,S,KINNICKINNIC,AV,14.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,4992047000,"Milwaukee, WI",,
757,2/14/2020,2/15/2019,"HI FI CAFE, LLC",HI FI CAFE,"MARY K HART, Agt",,2640,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,,,5000105200,"Milwaukee, WI",,
758,5/4/2020,4/18/2019,"Honeypie Cafe & Bakeshop, Inc",Honeypie Cafe,"VALERI A LUCKS, Agt",5000003000.0,2643,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,49.0,,5000003000,"Milwaukee, WI",,
759,10/15/2020,9/24/2019,BCT5 LLC,Vanguard,"CHRISTOPHER J SCHULIST, Agt",5000407000.0,2659,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,,,5000407000,"Milwaukee, WI",,
760,9/15/2020,9/10/2019,Bumstead Provisions LLC,Crafty Cow/Hot Head Fried Chicken,"David T Eichler, Agt",5001441000.0,2671,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,,,5001441000,"Milwaukee, WI",,
761,3/22/2020,2/26/2019,"BAY VIEW QUICK MART, LLC",BAY VIEW QUICK MART,"YASSER JABER, Agt",,2690,S,KINNICKINNIC,AV,14.0,6.0,ALIQR,Class A Retailer's Intoxicating Liquor License,,,5000265000,"Milwaukee, WI",,
762,3/22/2020,2/26/2019,"BAY VIEW QUICK MART, LLC",BAY VIEW QUICK MART,"YASSER JABER, Agt",,2690,S,KINNICKINNIC,AV,14.0,6.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,5000265000,"Milwaukee, WI",,
763,5/24/2020,5/10/2019,"CLASSIC SLICE, INC",CLASSIC SLICE PIZZA,"MARISA D LANGE, Agt",5041001000.0,2797,S,KINNICKINNIC,AV,14.0,6.0,CWINE,Class C Wine Retailer's License,,,5041001000,"Milwaukee, WI",,
