,EXP_DATE,EFF_DATE,CORP_NAME,TRADE_NAME,LICENSEE,TAXKEY_NUMBER,HOUSE_NR,SDIR,STREET,STTYPE,ALDERMANIC_DISTRICT,POLICE_DISTRICT,LIC_TYPE,License Type Full Name,TOT_CAP,ROOM_CAP,TAXKEY,CITY,lat,lon
650,2020-06-24,2019-05-29,"SSP America, Inc",Valentine's Coffee- Concourse D,"Nikki L Lathrop, Agt",6409999120.0,5300,S,HOWELL,AV,13.0,6.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,6409999120,"Milwaukee, WI",,
651,2020-02-09,2019-01-14,"SSP AMERICA, INC",Nonna Bartolotta's,"Nikki L Lathrop, Agt",6409999118.0,5300,S,HOWELL,AV,13.0,6.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,6409999120,"Milwaukee, WI",,
652,2020-06-24,2019-05-29,"SSP America, INC",Baron's Beer Hall Bar and Restaurant - Concourse C,"Nikki L Lathrop, Agt",6409999120.0,5300,S,HOWELL,AV,13.0,6.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,6409999120,"Milwaukee, WI",,
653,2020-01-17,2018-12-19,SSS Milwaukee LLC,Four Points/Cork N Cleaver,"Danny W Golla, Agt",6410121100.0,5311,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,,,6410121100,"Milwaukee, WI",,
654,2020-03-14,2019-02-05,Howell Avenue ES Lodging Associates LLC,Home 2 Suites - Milwaukee Airport,"Ashley D Morrow, Agt",6730001000.0,5880,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,,,6730001000,"Milwaukee, WI",,
655,2020-09-30,2019-09-04,"AIRPORT LOUNGE, INC",AIRPORT LOUNGE,"GEORGE C TSITSOS, Agt",6720312000.0,5881,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,237.0,,6720312000,"Milwaukee, WI",,
656,2020-07-08,2019-07-09,"HOWELL AVE FOS LODGING ASSOC, LLC",HILTON GARDEN INN-MILW AIRPORT,"MATTHEW J LANDGRAF, Agt",6730002000.0,5890,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,120.0,,6730002000,"Milwaukee, WI",,
657,2020-06-30,2019-06-18,LANDMARK 1850 INN,LANDMARK 1850 INN,"JOSEPH G HALSER, III, SP",6879999000.0,5905,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,150.0,"inside 99
patio 51",6879999000,"Milwaukee, WI",,
658,2020-03-25,2019-02-26,THE TERMINAL,THE TERMINAL,"JOSEPH G HALSER, III, SP",6879998111.0,5917,S,HOWELL,AV,13.0,6.0,BTAVN,Class B Tavern License,300.0,,6879998111,"Milwaukee, WI",,
659,2020-02-29,2019-02-05,PITCH'S LOUNGE & RESTAURANT,PITCH'S LOUNGE & RESTAURANT,"PETER F PICCIURRO, SP",3540690000.0,1801,N,HUMBOLDT,AV,3.0,1.0,BTAVN,Class B Tavern License,130.0,,3540690000,"Milwaukee, WI",,
660,2020-06-30,2019-06-18,THE HIDEOUT CORP OF MILWAUKEE,SCAFFIDI'S HIDEOUT,"RICK SCAFFIDI, Agt",3540623000.0,1837,N,HUMBOLDT,AV,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3540623000,"Milwaukee, WI",,
661,2020-05-24,2019-05-07,Stubby's Gastrogrub LLC,Stubby's Gastrogrub & Beer Bar,"BRADLEY H TODD, Agt",3540412100.0,2060,N,HUMBOLDT,AV,3.0,5.0,BTAVN,Class B Tavern License,410.0,294,3540412100,"Milwaukee, WI",,
662,2020-02-09,2019-02-06,"Mondo Brothers Market, LLC",Milwaukee Beer Bistro,"RUSSELL R DAVIS, Agt",3159966110.0,2730,N,HUMBOLDT,BL,3.0,5.0,BTAVN,Class B Tavern License,198.0,"West Dining Room - 99, East & Banquet Hall - 99",3159966110,"Milwaukee, WI",,
663,2020-11-01,2019-10-16,"Hampshire Foods, Inc",Sala,"TERESA A Warsh, Agt",2780050000.0,2611,E,Hampshire,ST,3.0,1.0,BTAVN,Class B Tavern License,,,2780050000,"Milwaukee, WI",,
664,2020-07-23,2019-07-09,Aliota Management LLC,Aliota's Pub & Grill,"John S Aliota, Agt",2420223100.0,261,E,Hampton,AV,6.0,5.0,BTAVN,Class B Tavern License,80.0,,2420223100,"Milwaukee, WI",,
665,2020-11-04,2019-10-15,Hampton Beer & Food LLC,PK'S Pantry,"Nikhilkumar Patel, Agt",2219992110.0,10707,W,Hampton,AV,5.0,4.0,ALIQR,Class A Retailer's Intoxicating Liquor License,,,2219992110,"Milwaukee, WI",,
666,2020-11-04,2019-10-15,Hampton Beer & Food LLC,PK'S Pantry,"Nikhilkumar Patel, Agt",2219992110.0,10707,W,Hampton,AV,5.0,4.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,2219992110,"Milwaukee, WI",,
667,2020-04-23,2019-09-24,Multani Food Market LLC,Multani Food Market,"Manpreet Singh, Agt",2320904100.0,1951,W,Hampton,AV,1.0,7.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,2320904100,"Milwaukee, WI",,
668,2020-04-08,2019-03-28,ABC Estabrook Inc,Estabrook Beer Garden,"HANS WEISSGERBER, III, Agt",2420218100.0,435,W,Hampton,AV,6.0,5.0,CWINE,Class C Wine Retailer's License,,,2420218100,"Milwaukee, WI",,
669,2020-04-08,2019-03-26,ABC Estabrook Inc,Estabrook Beer Garden,"HANS WEISSGERBER, III, Agt",2420218100.0,435,W,Hampton,AV,6.0,5.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,2420218100,"Milwaukee, WI",,
670,2019-12-04,2019-01-14,4616 Stark INC.,Stark Foods II,"CHARNJIT KAUR, Agt",2090655110.0,4616,W,Hampton,AV,1.0,7.0,ALQML,Class A Malt & Class A Liquor License,,,2090655110,"Milwaukee, WI",,
671,2020-06-19,2019-05-29,Toor Stores LLC,Jack's Liquor,"Davinder S Toor, Agt",2281541000.0,5009,W,Hampton,AV,7.0,7.0,ALQML,Class A Malt & Class A Liquor License,,,2281541000,"Milwaukee, WI",,
672,2020-03-29,2019-03-26,II Life Bar LLC,II Life Bar,"TIPHANNIE M ROBY, Agt",2100528000.0,5334,W,Hampton,AV,1.0,7.0,BTAVN,Class B Tavern License,,,2100528000,"Milwaukee, WI",,
673,2020-05-14,2019-04-16,"Mader's German Restaurant, Inc",Klement's Sausage Garden,"DANIEL J HAZARD, Agt",3959999112.0,200,N,Harbor,DR,4.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3959999112,"Milwaukee, WI",,
674,2020-11-05,2019-11-06,"SH Firehouse, LLC",Story Hill Firehouse,"Janelle Meyer-Brown, Agt",4040610100.0,407,N,Hawley,RD,10.0,3.0,BTAVN,Class B Tavern License,,,4040610100,"Milwaukee, WI",,
675,2020-05-23,2019-05-07,"Cheese Mart, Inc",Wisconsin Cheese Mart,"KENNETH J MC NULTY, Agt",3610539110.0,215,W,Highland,AV,4.0,1.0,BTAVN,Class B Tavern License,133.0,,3610539110,"Milwaukee, WI",,
676,2020-03-27,2019-03-28,"Wisconsinbly Holdings, LLC",Drink Wisconsinbly Pub,"John R Casanova, Agt",3922982000.0,320,W,Highland,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3923022000,"Milwaukee, WI",,
677,2019-12-04,2018-12-05,Taqueria El Toro LLC,Taqueria El Toro LLC,"Toribio Perez Martinez, Agt",4620636100.0,551,W,Historic Mitchell,ST,12.0,2.0,BTAVN,Class B Tavern License,94.0,,4620636100,"Milwaukee, WI",,
678,2020-10-09,2019-10-10,"Apple Hospitality Group, LLC",Applebee's Neighborhood Grill & Bar,"Isaiah J Baker, Agt",5370712000.0,270,W,Holt,AV,14.0,6.0,BTAVN,Class B Tavern License,390.0,,5370712000,"Milwaukee, WI",,
679,2020-05-17,2019-05-07,Four Gems LLC,Holton Liquor & Food,"MOHAMMAD F NAZER, Agt",3211237000.0,2301,N,Holton,ST,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,3211237000,"Milwaukee, WI",,
680,2020-07-09,2019-07-10,AHM Freedom LLC,Freedom Grocery,"Sam S Sabri, Agt",3140998000.0,2909,N,Holton,ST,6.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3140998000,"Milwaukee, WI",,
681,2019-12-14,2018-12-04,Harman Liquor LLC,Hopkins Liquor & Food Mart,"SUKHJINDER SINGH, Agt",3111522000.0,1646,W,Hopkins,ST,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,3111522000,"Milwaukee, WI",,
682,2020-02-29,2019-04-22,Y&A LLC,Mothers Food and Liquor,"ADEL H KHEIRIEH, Agt",2851832000.0,2438,W,Hopkins,ST,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,2851832000,"Milwaukee, WI",,
683,2020-01-18,2019-01-14,Freez Food Mart LLC,Freez Food Mart,"Jehad A Fares, Agt",2851238000.0,2526,W,Hopkins,ST,6.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,2851238000,"Milwaukee, WI",,
684,2020-02-09,2019-07-30,Botanas II LLC,Botanas II,"MARTHA Navejar, Agt",5821101100.0,1421,E,Howard,AV,14.0,6.0,BTAVN,Class B Tavern License,360.0,,5821101100,"Milwaukee, WI",,
685,2019-12-20,2018-11-27,Lucky Lanes LLC,Lucky Lanes,"Thomas L Schweiger, Agt",5550302100.0,5014,W,Howard,AV,11.0,6.0,BTAVN,Class B Tavern License,149.0,,5550302100,"Milwaukee, WI",,
686,2020-07-08,2019-08-07,Harvinder Inc.,Sam's Mini Mart,"HARVINDER KAUR, Agt",5560358100.0,5126,W,Howard,AV,11.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5560358100,"Milwaukee, WI",,
687,2020-04-09,2019-03-26,"CIAO CUCINA, LLC",CAFE LULU,"SARAH F JONAS, Agt",4660813000.0,2261,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,189.0,50 - cafe & 139 - tavern,4660813000,"Milwaukee, WI",,
688,2020-05-13,2019-05-14,Radbat LLC,Littleduck Kitchen & Catering,"Melissa R Buchholz, Agt",4990030112.0,2301,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,,,4990030112,"Milwaukee, WI",,
689,2020-07-30,2019-07-09,"Guanajuato Mexican Restaurant, LLC",Guanajuato Mexican Restaurant,"CAROLINA GAMINO, Agt",4992151000.0,2317,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,,,4992151000,"Milwaukee, WI",,
690,2020-01-21,2019-01-22,Lazy Susan MKE Inc,Lazy Susan MKE,"AMANDA J DIXON, Agt",4991222000.0,2376,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,80.0,,4991222000,"Milwaukee, WI",,
691,2020-07-29,2019-07-09,Three Sheets LLC,The Stone,"SHAWN T LEET, Agt",4991263000.0,2422,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,80.0,,4991263000,"Milwaukee, WI",,
692,2019-12-10,2018-12-06,"THE BUBBLER, LLC",THE BUBBLER,"THERESA L BASHAW, Agt",5380205100.0,3158,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,120.0,,5380205100,"Milwaukee, WI",,
693,2019-12-17,2019-03-27,"Dale and Carrie, LLC",Dale Z's,"Dale J Zbieranek, Agt",5489902000.0,3585,S,Howell,AV,14.0,6.0,BTAVN,Class B Tavern License,79.0,,5489902000,"Milwaukee, WI",,
694,2020-02-29,2019-02-27,Gingerz Sportz Pub LLC,Gingerz Sportz Pub and Grill,"MARY M NILAND, Agt",5800904100.0,3915,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,180.0,,5800904100,"Milwaukee, WI",,
695,2020-02-06,2019-01-14,Sokolowski Enterprize LLC,Jerseys Pub & Grill,"TODD G SOKOLOWSKI, Agt",5810203110.0,4024,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,180.0,,5810203110,"Milwaukee, WI",,
696,2020-09-23,2019-09-25,Iron Grate BBQ Co. LLC,Iron Grate BBQ Co.,"Aaron S Patin, Agt",5800219000.0,4125,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,49.0,,5800219000,"Milwaukee, WI",,
697,2020-07-29,2019-07-30,"Marsel's Pizzeria, Inc",Marsel's Pizzeria,"Marsel Feto, Agt",5810622000.0,4252,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,,,5810622000,"Milwaukee, WI",,
698,2020-09-08,2019-09-09,LB LLC,On The Clock,"ROBERT J KRAUSE, Agt",5950811000.0,4301,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,80.0,,5950811000,"Milwaukee, WI",,
699,2020-07-12,2019-07-10,Sasas Hospitality LLC,Best Western Plus Milwaukee Airport,"Aaron Lorch, Agt",6410033100.0,5105,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,500.0,,6410033100,"Milwaukee, WI",,
700,2020-05-23,2019-05-08,The Bowery Group LLC,The Red Zone-Milwaukee,"Roger William Hein, Agt",6879978110.0,6247,S,Howell,AV,13.0,6.0,BTAVN,Class B Tavern License,,,6879978110,"Milwaukee, WI",,
701,2020-06-20,2019-06-26,View MKE LLC,View MKE,"Carl Tomich, Agt",3531453100.0,1818,N,Hubbard,ST,6.0,5.0,BTAVN,Class B Tavern License,,,3531453100,"Milwaukee, WI",,
702,2020-02-21,2019-01-15,"Fink's of Milwaukee, Inc",Fink's,"KRISTYN A Eitel, Agt",3540604000.0,1875,N,Humboldt,AV,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3540604000,"Milwaukee, WI",,
703,2020-02-26,2019-03-08,Tha Circle LLC,Tha Circle,"Christina L Carter, Agt",3540506100.0,2221,N,Humboldt,AV,6.0,5.0,BTAVN,Class B Tavern License,,,3540506100,"Milwaukee, WI",,
704,2020-05-20,2019-05-09,Sip & Purr LLC,Sip & Purr Cat Cafe,"Katherine E McHugh, Agt",,2021,E,Ivanhoe,PL,3.0,0.0,BTAVN,Class B Tavern License,,,0,"Milwaukee, WI",,
705,2020-10-11,2019-09-25,"LANDFALL II, LLC",POINTS EAST PUB,"LORI A HASSETT, Agt",3921775100.0,1501,N,JACKSON,ST,3.0,1.0,BTAVN,Class B Tavern License,160.0,,3921775100,"Milwaukee, WI",,
706,2020-10-30,2019-10-15,"SANFORD RESTAURANT, INC",SANFORD RESTAURANT,"Justin L Aprahamian, Agt",3921764000.0,1547,N,JACKSON,ST,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3921764000,"Milwaukee, WI",,
707,2020-11-17,2019-11-18,Lazo Brothers LLC,Lazo's Taco Shack,"Flor Lazo, Agt",3981204100.0,641,N,JAMES LOVELL,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3981204100,"Milwaukee, WI",,
708,2020-06-30,2019-06-18,THE MILWAUKEE CLUB,THE MILWAUKEE CLUB,"RICHARD H ROEHRBORN, Agt",3920842110.0,706,N,JEFFERSON,ST,4.0,1.0,BTAVN,Class B Tavern License,180.0,,3920842110,"Milwaukee, WI",,
709,2020-10-20,2019-10-21,"HDS 777, LLC",The Sofie,"DAVID J SAFINA, Agt",3920814000.0,777,N,JEFFERSON,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3920814000,"Milwaukee, WI",,
710,2020-09-26,2019-09-04,WELLS-JEFFERSON CORPORATION,TAYLOR'S,"DANIEL R TAYLOR, Agt",,795,N,JEFFERSON,ST,4.0,1.0,BTAVN,Class B Tavern License,160.0,,3920811000,"Milwaukee, WI",,
711,2020-06-30,2019-06-18,MI-KEY'S (MILWAUKEE) LLC,MI-KEY'S,"Joseph S Mc Lean, Agt",3921391210.0,811,N,JEFFERSON,ST,4.0,1.0,BTAVN,Class B Tavern License,235.0,,3921391210,"Milwaukee, WI",,
712,2020-06-30,2019-06-18,"ELSA'S ON THE PARK, LTD",ELSA'S ON THE PARK,"KARL R KOPP, Agt",,833,N,JEFFERSON,ST,4.0,1.0,BTAVN,Class B Tavern License,100.0,,3921389000,"Milwaukee, WI",,
713,2020-06-28,2019-06-18,"SORFCO, LTD",THE KNICK,"ELIAS G CHEDID, Agt",,1030,E,JUNEAU,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3601091110,"Milwaukee, WI",,
714,2020-09-15,2019-09-04,"THE HARP IRISH PUB, INC",THE HARP,"ROBERT C SCHMIDT, JR, Agt",3921183100.0,113,E,JUNEAU,AV,4.0,1.0,BTAVN,Class B Tavern License,325.0,"160 inside, 165 patio",3921183100,"Milwaukee, WI",,
715,2020-10-17,2019-09-24,"BREW CITY BAR B Q, INC",TRINITY THREE IRISH PUBS,"ROBERT C SCHMIDT, JR, Agt",,125,E,JUNEAU,AV,4.0,1.0,BTAVN,Class B Tavern License,833.0,,3921187110,"Milwaukee, WI",,
716,2020-11-25,2019-11-06,"KEN ELLIOT'S, INC",SCOOTERS PUB / DUKES ON WATER,"JAMES A BAADE, Agt",,150,E,JUNEAU,AV,3.0,1.0,BTAVN,Class B Tavern License,400.0,,3922141000,"Milwaukee, WI",,
717,2020-05-19,2019-05-07,Milwaukee School of Engineering,Milwaukee School of Engineering,"Darryl L Anderson, Agt",,233,E,JUNEAU,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3922561110,"Milwaukee, WI",,
718,2020-06-18,2019-05-29,"DJ ENTERPRISES I, INC",GRACE CENTER,"JOAN M GROH, Agt",3922124110.0,250,E,JUNEAU,AV,3.0,1.0,BTAVN,Class B Tavern License,330.0,,3922124110,"Milwaukee, WI",,
719,2020-06-15,2019-05-29,"ASTOR RESTAURANT, LLC",ASTOR STREET BAR & GRILLE,"JAMES A CADD, Agt",,920,E,JUNEAU,AV,4.0,1.0,BTAVN,Class B Tavern License,240.0,,3600484110,"Milwaukee, WI",,
720,2020-09-23,2019-09-24,Good City Brewing LLC,Good City Brewing,"David C Dupee, Agt",3923021000.0,333,W,JUNEAU,AV,4.0,1.0,CWINE,Class C Wine Retailer's License,,,3923021000,"Milwaukee, WI",,
721,2020-11-23,2019-11-05,Sodexo Magic LLC,Sodexo - Harley Davidson,"Rachel E Telschow, Agt",3660138112.0,3700,W,JUNEAU,AV,15.0,3.0,BTAVN,Class B Tavern License,,,3660138112,"Milwaukee, WI",,
722,2019-11-23,2018-11-08,Sodexo Magic LLC,Sodexo - Harley Davidson,"Rachel E Telschow, Agt",3660138112.0,3700,W,JUNEAU,AV,15.0,3.0,BTAVN,Class B Tavern License,,,3660138112,"Milwaukee, WI",,
723,2020-07-22,2019-07-09,"Bollywood Grill, LLC",Bollywood Grill,"MANJIT SINGH, Agt",3921438110.0,1028,N,Jackson,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3921438110,"Milwaukee, WI",,
724,2020-02-10,2019-02-11,Camp Bar Inc,Campsite 131,"Paul C Hackbarth, Agt",4290431000.0,131,N,Jackson,ST,4.0,1.0,BTAVN,Class B Tavern License,,,4290431000,"Milwaukee, WI",,
725,2020-10-28,2019-10-16,Craft Culture LLC,Interval,"Steven J Westerhausen, Agt",3600028000.0,1600,N,Jackson,ST,3.0,1.0,BTAVN,Class B Tavern License,,,3600028000,"Milwaukee, WI",,
726,2020-04-17,2019-04-18,High Note Inc,The High Note Karaoke Lounge,"Evan R DuQuaine, Agt",3981204100.0,645,N,James Lovell,ST,4.0,1.0,BTAVN,Class B Tavern License,49.0,,3981204100,"Milwaukee, WI",,
727,2020-07-30,2019-07-25,746JAMESLOVELLBAR LLC,Stella's,"STEPHEN G GILBERTSON, Agt",3611716000.0,746,N,James Lovell,ST,4.0,1.0,BTAVN,Class B Tavern License,,"49 inside, 30 patio",3611716000,"Milwaukee, WI",,
728,2020-02-15,2019-06-05,STEE V GEE LLC,Sportclub Nomad,"MICHAEL J EITEL, Agt",3930931000.0,750,N,Jefferson,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3930931000,"Milwaukee, WI",,
729,2020-05-25,2019-05-07,"12AM Management Group, LLC",Plum Lounge,"MAZEN G MUNA, Agt",3930931000.0,780,N,Jefferson,ST,4.0,1.0,BTAVN,Class B Tavern License,240.0,,3930931000,"Milwaukee, WI",,
730,2020-07-11,2019-07-11,"M G Muna Enterprises II, LLC",The Dogg Haus & Taco Bar,"MAZEN G MUNA, Agt",3930931000.0,782,N,Jefferson,ST,4.0,1.0,BTAVN,Class B Tavern License,150.0,,3930931000,"Milwaukee, WI",,
731,2020-02-07,2019-01-14,"The Belmont Tavern, Inc",The Belmont Tavern,"MICHAEL J VITUCCI, Agt",3920833110.0,784,N,Jefferson,ST,4.0,1.0,BTAVN,Class B Tavern License,160.0,,3920833110,"Milwaukee, WI",,
732,2020-03-31,2019-07-12,VICE MANAGEMENT INC.,Bad Genie,"RYAN T BONEN, Agt",3920812000.0,787,N,Jefferson,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3920812000,"Milwaukee, WI",,
733,2020-07-24,2019-07-09,"Art's Performing Center, LLC",Silk on Water,"SCOTT A KRAHN, Agt",3922143000.0,144,E,Juneau,AV,3.0,1.0,BTAVN,Class B Tavern License,80.0,,3922143000,"Milwaukee, WI",,
734,2020-05-20,2019-05-07,"Carson's Ribs of Milwaukee, LLC",Carson's,"RICHARD J BARRETT, Agt",3612101000.0,301,W,Juneau,AV,4.0,1.0,BTAVN,Class B Tavern License,150.0,,3612101000,"Milwaukee, WI",,
735,2020-07-08,2019-07-09,"MKE Hotel, LLC",Hyatt Place - Milwaukee Downtown,"Angel Rivera, Agt",3620601000.0,800,W,Juneau,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3620601000,"Milwaukee, WI",,
736,2020-09-23,2019-09-04,Best Place at Pabst LTD,Best Place at the Pabst,"JAMES C HAERTEL, Agt",3910751000.0,915,W,Juneau,AV,4.0,1.0,BTAVN,Class B Tavern License,868.0,,3910751000,"Milwaukee, WI",,
737,2020-07-06,2019-06-21,Hideaway Tavern LLC,The Hideaway Tavern,"BINYOTI F AMUNGWAFOR, Agt",1529980110.0,9000,W,KAUL,AV,2.0,4.0,BTAVN,Class B Tavern License,80.0,,1529980110,"Milwaukee, WI",,
738,2020-06-11,2019-06-21,"The Milwaukee Filling Station, Inc",The Riverwest Filling Station,"Bryan A Atinsky, Agt",2810701110.0,701,E,KEEFE,AV,3.0,5.0,BTAVN,Class B Tavern License,80.0,,2810701110,"Milwaukee, WI",,
739,2020-06-30,2019-06-20,CASPAR'S LOUNGE,CASPAR'S LOUNGE,"LUTHER BROWN, SP",2842003000.0,1300,W,KEEFE,AV,6.0,5.0,BTAVN,Class B Tavern License,60.0,,2842003000,"Milwaukee, WI",,
740,2020-05-31,2019-05-09,"Axe MKE, Inc",Axe MKE,"Marla R Poytinger, Agt",3560282000.0,1924,E,KENILWORTH,PL,3.0,1.0,BTAVN,Class B Tavern License,,,3560282000,"Milwaukee, WI",,
741,2020-11-14,2019-10-15,Mari Corp,Merge,"Jongsoo Kim, Agt",3560279000.0,1932,E,KENILWORTH,PL,3.0,1.0,BTAVN,Class B Tavern License,99.0,,3560279000,"Milwaukee, WI",,
742,2020-07-05,2019-06-20,"MARCUS HOTELS HOSPITALITY, LLC",Saint Kate-The Arts Hotel,"Margaret E Williams-Smith, Agt",,139,E,KILBOURN,AV,4.0,1.0,BTAVN,Class B Tavern License,,,3922352000,"Milwaukee, WI",,
743,2019-12-20,2019-07-09,WOMANS CLUB OF WISCONSIN,WOMANS CLUB OF WISCONSIN,"Leah M Potrykus, Agt",3921630000.0,813,E,KILBOURN,AV,4.0,1.0,BTAVN,Class B Tavern License,500.0,,3921630000,"Milwaukee, WI",,
744,2020-05-14,2019-04-16,"NOBLE BEVERAGE MANAGEMENT, LLC",HYATT REGENCY MILWAUKEE,"David F Jones, Agt",3610603116.0,333,W,KILBOURN,AV,4.0,1.0,BTAVN,Class B Tavern License,930.0,,3610603116,"Milwaukee, WI",,
745,2020-06-30,2019-06-18,"MAJOR GOOLSBY'S, INC",MAJOR GOOLSBY'S,"PATRICK J MURPHY, Agt",3610571100.0,340,W,KILBOURN,AV,4.0,1.0,BTAVN,Class B Tavern License,400.0,,3610571100,"Milwaukee, WI",,
746,2020-07-26,2019-07-09,"BOTTLE MILWAUKEE, LLC",THE BOTTLE MILWAUKEE,"TONY D WOJTECKI, Agt",4620806000.0,1753,S,KINNICKINNIC,AV,12.0,2.0,BTAVN,Class B Tavern License,99.0,,4620806000,"Milwaukee, WI",,
747,2020-06-19,2019-06-04,Lost Whale Enterprises LLC,Lost Whale,"Richard W Duval, Agt",4660601000.0,2151,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,,,4660601000,"Milwaukee, WI",,
748,2020-09-19,2019-09-10,"AA Entertainment, LLC",The Backyard,"Sam J Leaf, Agt",4660602000.0,2155,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,160.0,"80 capacity indoors, 80 capacity beer garden w/porta potties",4660602000,"Milwaukee, WI",,
749,2020-08-28,2019-08-29,RED BRICK - BAYVIEW LLC,RED BRICK Pizza Kitchen Cafe,"Jason M Vermeulen, Agt",4661661000.0,2202,S,KINNICKINNIC,AV,14.0,6.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,4661661000,"Milwaukee, WI",,
750,2020-08-28,2019-08-29,RED BRICK - BAYVIEW LLC,RED BRICK Pizza Kitchen Cafe,"Jason M Vermeulen, Agt",4661661000.0,2202,S,KINNICKINNIC,AV,14.0,6.0,CWINE,Class C Wine Retailer's License,,,4661661000,"Milwaukee, WI",,
751,2020-10-24,2019-10-15,Sabor Tropical LLC,Sabor Tropical Latin Inspired Kitchen & Lounge,"Carmen Munoz, Agt",4661551000.0,2258,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,,,4661551000,"Milwaukee, WI",,
752,2020-06-30,2019-06-18,DRI 5 BAYVIEW LLC,CAFE CENTRAAL,"ERIC G WAGNER, Agt",5001042000.0,2306,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,261.0,,5001042000,"Milwaukee, WI",,
753,2020-06-14,2019-05-29,"SUMO, LLC",THE HIGHBURY PUB,"JOSEPH R KATZ, Agt",5001043000.0,2322,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,80.0,,5001043000,"Milwaukee, WI",,
754,2020-02-26,2019-02-08,NEVADA PRODUCTIONS LLC,THE TONIC TAVERN,"PAUL U JONAS, Agt",4991232000.0,2335,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,99.0,,4991232000,"Milwaukee, WI",,
755,2020-07-12,2019-06-18,"HIGGSKI, INC",BAY VIEW BOWL,"MICHAEL S KOSINSKI, Agt",,2416,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,160.0,,4991888000,"Milwaukee, WI",,
756,2020-09-24,2019-09-04,"SIEGEL LIQUOR, INC",SIEGEL LIQUOR,"AMARJIT S VIRK, Agt",4992047000.0,2632,S,KINNICKINNIC,AV,14.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,4992047000,"Milwaukee, WI",,
757,2020-02-14,2019-02-15,"HI FI CAFE, LLC",HI FI CAFE,"MARY K HART, Agt",,2640,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,,,5000105200,"Milwaukee, WI",,
758,2020-05-04,2019-04-18,"Honeypie Cafe & Bakeshop, Inc",Honeypie Cafe,"VALERI A LUCKS, Agt",5000003000.0,2643,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,49.0,,5000003000,"Milwaukee, WI",,
759,2020-10-15,2019-09-24,BCT5 LLC,Vanguard,"CHRISTOPHER J SCHULIST, Agt",5000407000.0,2659,S,KINNICKINNIC,AV,14.0,6.0,BTAVN,Class B Tavern License,,,5000407000,"Milwaukee, WI",,
